基本产品,91256252,安徽融合-500M15元宽带包月-第二条-FTTH接入,,公众客户,安徽,宽带,在售,20221213100424 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,918,906,20230103,1月,885,0,0,0,5.5,2,0.014992504,0,0,10,1,0,0,890,0,0,0,1,2,0.012429379,918,1,0,0,0,0,0.010067114,1000,0,0,0,0,0,0.022776573,1014,6,0,0,0,0,0.025870647,1053,0,0,0,0,0,0.0146,1086,0,0,0,0,0,0.0226,1355,0,0,0,0,0,0.0611,0.009176506,8.50 ,0.0105
基本产品,91256498,80元社员卡2023年,,公众客户,青海,移网,在售,20221213163529 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,2491,2317,20230111,1月,1610,13,0,0,1,1,0.017021277,0,0,0,0,0,0,2068,5,0,0,0,0,0.026038438,2491,8,0,0,9.8,5,0.02313253,2543,12,1,0,0,0,0.00641797,2612,8,0,0,1,1,0.009037328,2578,5,0,0,0,0,0.0111,2517,6,0,0,0,0,0.02,2367,10,0,0,0,0,0.0624,0.009176506,8.50 ,0.02
基本产品,91257927,赠送500M产品新(福建),,公众客户,福建,宽带,在售,20221215162821 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,89440,72276,20230101,1月,52023,49,0,0,7.6,40,0.015013435,0,0,10,6,0,0,71017,74,0,0,7.75,4,0.016898948,89440,93,0,0,8.043478261,23,0.014495582,106582,123,1,0,8.791666667,24,0.016027381,113522,116,0,0,9.5,20,0.026116518,114671,110,0,0,9.151515152,33,0.0303,111728,125,0,0,9.133333333,15,0.048,108306,94,0,0,8.166666667,6,0.0486,0.009176506,8.50 ,0.0105
基本产品,91257929,低消500M宽带(福建),,公众客户,福建,宽带,在售,20221215165220 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,33573,27356,20230101,1月,21017,29,0,0,7.9,10,0.023265196,0,0,10,3,0,0,26955,26,0,0,0,0,0.018566392,33573,47,0,0,7.75,8,0.016133764,39094,45,0,0,9,9,0.018945756,40763,56,0,0,8.705882353,17,0.02217885,41470,47,0,0,9.222222222,18,0.0275,41235,40,0,0,9.666666667,9,0.0424,40010,33,0,0,5.5,2,0.0549,0.009176506,8.50 ,0.0105
基本产品,91257957,甘肃下行1000Mbps上行30Mbps宽带基本套餐（畅爽冰激凌5G融合套餐99元档TV版）,,公众客户,甘肃,宽带,在售,20221215181102 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,8994,8902,20230101,1月,4613,0,0,0,0,0,0,0,0,0,0,0,0,6777,0,0,0,0,0,0.020232458,8994,15,0,0,0,0,0.011731926,11365,27,0,0,10,1,0.016607617,13687,23,0,0,9.75,4,0.012613875,16700,29,0,0,8.333333333,9,0.0103,20918,29,0,0,8.571428571,7,0.0128,26595,34,0,0,10,2,0.0126,0.009176506,8.50 ,0.0105
基本产品,91259110,云南4G畅爽冰激凌38元套餐,,公众客户,云南,移网,在售,20221223085031 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,43641,31683,20230101,1月,24178,10,0,0,8.285714286,14,0.070603589,0,0,9,4,10,5,34470,24,0,0,7.307692308,13,0.047865407,43641,19,0,0,6.272727273,11,0.034986511,53596,61,1,0,7.307692308,13,0.046589131,61000,141,5,0,7.357142857,14,0.075657114,66803,195,2,0,6.80952381,21,0.0641,71205,170,5,0,8.684210526,19,0.0887,69130,153,3,0,8.689655172,29,0.0924,0.009176506,8.50 ,0.02
基本产品,91259740,江西福多多卡,,公众客户,江西,移网,在售,20221226172140 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,34948,30334,20230102,1月,27104,288,1,0,8.464285714,56,0.071377105,0,0,8.633333333,30,7.523076923,65,31236,281,4,0,8.15,60,0.063626023,34948,285,3,0,9.178571429,56,0.054371715,39554,329,4,1,8.795918367,49,0.047530952,43402,375,9,1,8.295081967,61,0.057493524,46919,286,1,2,8.642857143,56,0.0623,48570,400,8,0,8.323529412,68,0.0795,50460,506,6,0,8.924242424,66,0.0808,0.009176506,8.50 ,0.02
基本产品,91259778,4G全国流量王39元套餐（2023新）,,公众客户,青海,移网,在售,20221226181711 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,867,531,20230107,1月,945,1,0,0,0,0,0.047664442,0,0,0,0,10,1,905,2,0,0,0,0,0.051633298,867,1,0,0,0,0,0.02750275,769,0,0,0,1,1,0.126857143,662,3,0,0,0,0,0.160322953,622,0,0,0,0,0,0.0854,573,4,0,0,0,0,0.0781,536,0,0,0,0,0,0.054,0.009176506,8.50 ,0.02
基本产品,91259781,59元流量王（2023青海）新,,公众客户,青海,移网,在售,20221226182423 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,1990,1539,20230104,1月,1985,6,0,0,1,1,0.039904988,0,0,0,0,0,0,1979,3,0,0,0,0,0.045568353,1990,2,0,0,0,0,0.046231156,1902,5,0,0,0,0,0.086783042,1869,9,0,0,0,0,0.055888224,1727,4,0,0,0,0,0.0694,1668,5,0,0,0,0,0.0363,1616,2,0,0,0,0,0.0281,0.009176506,8.50 ,0.02
基本产品,91260499,广东流量王纯享版,,公众客户,广东,移网,在售,20221229211343 ,20291231235959 ,长期,非2I,在售有赋权,在售,,,2373300,2096972,20230108,1月,1822081,13807,266,40,7.654010239,2344,0.02697795,0,0,7.927536232,207,7.73916185,1384,2324952,12351,270,15,7.700423566,2597,0.022302129,2373300,15400,247,28,8.207704321,1921,0.013558569,2330563,11936,281,17,7.973434535,1581,0.017683933,2266476,10782,251,21,7.637820513,312,0.026856574,2173589,9684,233,12,5.666666667,3,0.0387,2035255,11166,380,12,10,2,0.0611,1887882,11113,306,17,7,6,0.0677,0.009176506,8.50 ,0.02
